CustomerID,City,NoOfChildren,MinAgeOfChild,MaxAgeOfChild,Tenure,FrquncyOfPurchase,NoOfUnitsPurchased,FrequencyOFPlay,NoOfGamesPlayed,NoOfGamesBought,FavoriteChannelOfTransaction,FavoriteGame,TotalRevenueGenerated
2157,1,1,5,5,203,18,18,619,44,16,Favorite,Uniform,156.39
2158,1,1,6,6,352,18,12,1066,30,14,Uniform,Uniform,115.46
2159,1,1,6,6,373,16,15,3085,191,13,Favorite,Uniform,188.67
2160,1,4,3,18,153,7,7,600,28,2,Favorite,Uniform,197.98
2161,1,5,7,14,366,11,11,384,33,11,Favorite,Uniform,102.5
2162,1,2,2,5,209,9,9,1219,33,3,Favorite,Uniform,210
2163,1,1,5,5,387,14,14,295,41,14,Favorite,Uniform,157.5
2164,1,4,6,13,223,17,13,1283,133,17,Favorite,Uniform,170
2165,1,2,5,9,417,14,14,1830,128,8,Favorite,Uniform,190.94
2166,1,1,7,7,314,14,10,146,31,14,Uniform,Uniform,100
2167,2,2,5,8,457,21,17,1348,319,21,Favorite,Uniform,141.75
2168,1,3,5,8,190,15,15,1833,115,15,Favorite,Uniform,110.02
2169,1,5,5,23,321,6,6,1082,68,2,Favorite,Uniform,179.99
2170,1,2,5,10,440,12,12,681,59,12,Favorite,Uniform,171.5
2171,1,3,7,11,365,8,7,3800,163,8,Favorite,Uniform,112.5
2172,1,3,4,7,377,21,21,634,47,18,Favorite,Uniform,213.72
2173,1,3,4,9,370,29,26,7292,286,29,Favorite,Uniform,405
2174,1,2,4,8,347,11,11,11732,193,11,Favorite,Uniform,155
2175,1,2,5,8,418,20,20,1921,64,19,Favorite,Uniform,237.99
2176,1,1,5,5,435,11,11,1251,42,9,Favorite,Uniform,113.47
2177,1,2,4,6,466,11,11,1390,76,11,Favorite,Uniform,110
2178,1,2,4,7,430,16,16,2374,329,10,Uniform,Uniform,140.25
2179,1,1,12,12,290,13,13,155,42,13,Favorite,Favorite,145
2180,1,3,4,7,191,14,14,204,29,14,Favorite,Uniform,112.5
2181,1,2,6,7,258,13,10,2668,48,13,Favorite,Uniform,130.75
2182,1,2,6,6,366,15,11,680,61,15,Favorite,Uniform,107.5
2183,1,4,3,7,211,14,13,2247,201,14,Uniform,Uniform,105.02
2184,1,2,5,8,334,25,24,2913,182,21,Favorite,Uniform,307.46
2185,1,1,7,7,339,11,11,188,8,6,Uniform,Uniform,138.51
2186,1,2,2,8,214,10,10,3331,30,5,Favorite,Uniform,225
2187,1,1,5,5,287,8,8,3091,49,8,Favorite,Uniform,100
2188,1,1,6,6,339,13,13,1494,50,13,Favorite,Uniform,175
2189,1,2,5,8,211,9,9,713,22,9,Favorite,Uniform,145
2190,1,2,6,9,451,24,20,1502,59,24,Favorite,Uniform,168.75
2191,1,2,3,6,472,17,14,2502,201,17,Uniform,Uniform,132.5
2192,1,3,3,9,369,24,24,589,13,24,Favorite,Favorite,240
2193,1,3,5,6,129,15,17,1938,138,13,Favorite,Uniform,193.46
2194,1,2,7,9,258,16,13,3371,134,16,Favorite,Uniform,152.5
2195,1,2,3,6,319,11,11,359,44,11,Favorite,Uniform,140
2196,1,3,5,9,105,16,15,913,58,16,Uniform,Uniform,142.5
2197,1,2,5,8,386,14,17,1012,101,8,Favorite,Uniform,161.2
2198,1,1,5,5,364,22,20,949,100,22,Uniform,Uniform,141.25
2199,1,3,5,9,272,9,10,1140,81,7,Favorite,Uniform,108.97
2200,1,1,5,5,176,25,17,2039,185,25,Uniform,Uniform,132.5
2201,1,4,5,9,410,24,24,1397,103,24,Favorite,Uniform,232.5
2202,1,3,3,8,417,36,28,2672,126,36,Uniform,Uniform,230.02
2203,1,2,7,8,122,13,13,1867,156,13,Favorite,Uniform,112.5
2204,1,2,2,6,390,14,14,2854,87,11,Favorite,Uniform,245.6
2205,1,2,3,5,239,50,28,606,118,50,Favorite,Uniform,212.5
2206,1,1,4,4,356,18,18,1082,147,12,Favorite,Uniform,189.03
2207,1,3,6,7,393,19,18,3265,181,19,Favorite,Uniform,160
2208,1,3,3,22,365,38,38,2342,149,24,Favorite,Uniform,331.18
2209,1,1,5,5,433,19,15,108,42,19,Favorite,Uniform,105
2210,1,2,6,7,409,13,13,1102,86,13,Favorite,Uniform,135.01
2211,1,2,4,6,453,17,17,7495,445,17,Favorite,Uniform,113.01
2212,1,3,6,13,149,15,15,616,79,15,Favorite,Uniform,130
2213,1,2,3,7,383,18,18,2399,94,17,Favorite,Uniform,257.49
2214,1,2,4,7,377,42,43,2453,220,37,Favorite,Uniform,479.69
2215,1,3,4,7,366,16,16,552,97,16,Favorite,Uniform,170
2216,1,2,1,7,239,18,13,446,92,18,Favorite,Uniform,124.5
2217,1,3,5,8,429,13,11,1247,98,13,Uniform,Uniform,117.5
2218,1,2,6,8,451,31,17,691,51,31,Uniform,Uniform,190
2219,1,2,5,5,187,12,12,476,39,12,Favorite,Uniform,122.5
2220,1,4,5,14,382,15,13,949,70,10,Uniform,Uniform,175.45
2221,1,2,3,6,419,11,11,2357,98,11,Favorite,Uniform,157.5
2222,1,1,6,6,371,15,14,4093,347,15,Uniform,Uniform,130.01
2223,1,2,7,8,196,10,9,1020,29,6,Uniform,Uniform,195
2224,1,2,2,5,399,11,11,2057,117,11,Favorite,Uniform,113.76
2225,1,3,4,9,370,12,9,1033,49,7,Favorite,Uniform,137.19
2226,1,2,6,9,367,14,10,992,51,14,Uniform,Uniform,145
2227,1,2,5,7,470,12,12,3378,119,12,Favorite,Uniform,107.5
2228,1,3,2,7,209,11,11,821,66,11,Favorite,Uniform,155
2229,1,1,6,6,315,13,12,1417,93,13,Favorite,Uniform,157.5
2230,1,3,4,6,444,9,9,412,50,4,Favorite,Uniform,107.36
2231,1,1,6,6,239,22,13,602,52,18,Uniform,Uniform,153.37
2232,1,2,2,5,309,11,11,477,61,11,Favorite,Uniform,105
2233,1,2,6,8,205,23,16,1863,94,23,Favorite,Uniform,205
2234,1,1,4,4,250,20,20,192,46,19,Favorite,Uniform,180.9
2235,1,3,4,10,372,10,10,1187,117,10,Favorite,Uniform,101.51
2236,1,3,2,20,407,17,17,1473,98,17,Favorite,Uniform,107.5
2237,1,2,4,5,405,17,17,666,88,17,Favorite,Uniform,140
2238,1,2,6,6,336,3,4,200,15,2,Favorite,Uniform,214.98
2239,1,1,7,7,448,19,19,1001,40,19,Favorite,Uniform,282.5
2240,1,3,4,20,328,10,10,671,75,0,Favorite,Uniform,117.9
2241,1,4,4,8,373,14,10,607,92,14,Favorite,Uniform,105
2242,1,1,6,6,430,23,20,241,59,22,Favorite,Uniform,205.5
2243,1,3,3,7,458,15,13,6800,439,10,Favorite,Uniform,189.4
2244,1,2,4,8,331,13,12,1168,77,5,Favorite,Uniform,255.45
2245,1,2,5,8,261,9,8,1755,126,9,Uniform,Uniform,100
2246,1,3,6,7,278,9,9,0,0,9,Favorite,NONE,110
2247,1,3,1,8,449,9,9,629,61,9,Favorite,Uniform,105
2248,1,1,6,6,309,27,27,787,123,27,Favorite,Uniform,230
2249,1,2,4,6,367,11,11,15,7,11,Favorite,Uniform,100
2250,1,2,4,5,120,8,8,88,16,2,Favorite,Uniform,197.5
2251,1,3,6,13,381,11,10,6297,426,11,Favorite,Uniform,125
2252,1,1,5,5,298,4,4,0,0,0,Favorite,NONE,169.99
2253,1,3,3,5,412,14,11,1714,172,14,Uniform,Uniform,112.5
2254,1,3,3,12,470,27,27,725,77,27,Favorite,Uniform,237.5
2255,1,2,4,4,363,17,17,1238,39,17,Favorite,Uniform,117.52
2256,1,1,4,4,359,13,13,337,73,7,Favorite,Uniform,103.41
2257,1,2,6,7,432,23,20,4676,198,23,Favorite,Uniform,161.25
2258,1,2,7,9,395,23,20,596,60,22,Favorite,Uniform,209.99
2259,1,3,5,8,389,17,18,369,45,15,Favorite,Uniform,210.97
2260,1,1,4,4,346,17,13,635,36,17,Uniform,Uniform,115
2261,1,1,7,7,373,13,11,617,41,13,Uniform,Uniform,120
2262,1,2,6,10,148,19,19,1036,122,19,Favorite,Uniform,235
2263,2,3,1,7,367,11,11,1197,110,11,Favorite,Uniform,141.95
2264,1,3,4,8,340,14,14,462,28,14,Uniform,Uniform,105
2265,1,3,3,5,372,13,13,37,15,4,Favorite,Uniform,303.67
2266,1,2,5,7,294,18,17,1463,152,18,Favorite,Uniform,146
2267,1,1,6,6,376,9,9,1319,88,9,Favorite,Uniform,145
2268,1,2,3,5,366,14,9,371,18,14,Uniform,Uniform,112.5
2269,1,2,6,7,375,10,10,118,48,10,Favorite,Uniform,115
2270,1,1,5,5,354,11,11,202,29,11,Favorite,Uniform,105
2271,1,1,6,6,365,7,7,1211,91,0,Favorite,Uniform,111.85
2272,1,2,7,9,324,21,21,436,57,21,Favorite,Uniform,200
2273,1,2,3,6,448,29,25,705,46,22,Favorite,Favorite,217.43
2274,1,1,6,6,201,12,12,1176,41,12,Favorite,Uniform,125
2275,1,1,4,4,462,14,12,163,27,14,Favorite,Uniform,100
2276,1,2,5,9,415,21,16,1486,90,21,Uniform,Uniform,132.5
2277,1,1,5,5,405,25,21,472,80,19,Favorite,Uniform,342.5
2278,1,3,7,10,363,13,9,141,15,11,Favorite,Uniform,107.98
2279,1,2,4,6,394,18,13,3197,122,18,Uniform,Uniform,195
2280,1,2,4,6,392,15,12,262,48,15,Favorite,Uniform,152.5
2281,1,1,7,7,366,10,8,538,31,8,Uniform,Uniform,100.64
2282,1,3,2,6,458,15,15,450,47,15,Favorite,Uniform,145
2283,1,3,1,6,367,6,6,1092,69,3,Favorite,Uniform,184.98
2284,1,3,6,9,372,12,9,856,31,12,Favorite,Uniform,107.5
2285,1,2,4,7,453,16,14,67,17,16,Uniform,Uniform,120
2286,1,1,5,5,240,15,12,1581,59,12,Favorite,Uniform,143.72
2287,1,1,5,5,191,9,7,126,11,9,Favorite,Uniform,100
2288,1,1,5,5,377,24,16,175,18,19,Favorite,Uniform,183.7
2289,1,2,6,9,391,15,15,1644,91,13,Favorite,Uniform,144.98
2290,1,2,7,7,366,20,20,659,64,20,Favorite,Uniform,192.5
2291,2,3,4,20,374,12,11,1849,110,12,Favorite,Uniform,128.92
2292,1,1,6,6,317,10,10,30,3,1,Favorite,Favorite,268.65
2293,1,3,4,5,448,21,20,3676,124,21,Uniform,Uniform,146.01
2294,1,2,5,8,458,24,19,985,66,24,Favorite,Uniform,220
2295,1,3,6,6,389,14,13,12,13,14,Uniform,Uniform,135
2296,1,1,5,5,323,13,13,1327,72,5,Favorite,Uniform,178.66
2297,1,2,3,4,461,10,8,10,5,4,Uniform,Favorite,274.46
2298,1,2,6,8,199,17,16,470,62,17,Favorite,Uniform,142.5
2299,1,2,3,6,415,68,68,2359,128,54,Favorite,Uniform,733.57
2300,1,1,9,9,180,10,10,1021,18,10,Favorite,Uniform,105
2301,1,1,5,5,395,31,29,6977,344,31,Favorite,Uniform,240
2302,1,4,3,7,392,24,21,355,55,24,Favorite,Uniform,217.5
2303,1,3,5,9,231,14,14,537,71,14,Favorite,Uniform,147.5
2304,1,3,5,7,366,19,18,1085,119,19,Favorite,Uniform,152.5
2305,1,1,6,6,464,11,11,2080,90,4,Favorite,Uniform,149.34
2306,1,2,3,6,453,8,8,3118,220,7,Uniform,Uniform,102.49
2307,1,2,7,10,399,15,14,711,59,15,Favorite,Uniform,137.5
2308,1,2,5,7,362,12,12,1210,74,5,Favorite,Uniform,156.3
2309,1,2,5,7,386,19,19,356,45,19,Favorite,Uniform,165
2310,1,1,5,5,162,18,18,1340,82,18,Favorite,Uniform,170
2311,1,1,6,6,150,14,10,674,45,12,Favorite,Favorite,105.89
2312,1,6,1,13,373,16,16,601,66,13,Favorite,Uniform,156.47
2313,1,3,3,8,240,18,13,1504,145,18,Favorite,Uniform,108.75
2314,1,2,4,8,431,20,19,3717,201,20,Favorite,Uniform,304.5
2315,1,1,7,7,375,19,19,0,0,0,Favorite,NONE,529.89
2316,1,2,6,10,275,19,13,737,33,16,Uniform,Uniform,117.17
2317,1,4,5,10,367,84,69,3605,216,84,Favorite,Uniform,637.5
2318,1,1,7,7,433,8,7,607,75,8,Favorite,Uniform,125
2319,1,3,5,6,364,11,11,2520,90,6,Favorite,Uniform,127.96
2320,1,1,6,6,425,28,29,2542,157,15,Favorite,Uniform,521.04
2321,1,1,4,4,366,3,3,0,0,0,Favorite,NONE,170.59
2322,1,4,7,11,274,16,12,69,25,15,Uniform,Uniform,114.99
2323,1,2,4,9,430,43,32,2188,112,43,Favorite,Uniform,225
2324,1,2,6,7,177,16,10,243,35,16,Uniform,Uniform,107.5
2325,1,1,4,4,346,12,12,177,25,12,Favorite,Uniform,102.5
2326,1,2,2,6,280,17,16,406,59,14,Favorite,Uniform,166.16
2327,1,3,5,10,281,27,21,805,59,25,Favorite,Uniform,244.98
2328,1,3,2,8,267,20,20,4671,206,18,Favorite,Uniform,144.98
2329,1,3,4,6,310,14,15,1338,108,0,Favorite,Uniform,533.75
2330,1,2,8,15,174,15,7,828,5,15,Uniform,Uniform,110
2331,1,2,8,8,441,8,8,782,52,4,Uniform,Uniform,197.49
2332,1,3,3,21,367,17,13,212,53,17,Favorite,Uniform,100
2333,1,5,7,13,437,16,15,1970,46,16,Favorite,Uniform,150
2334,1,1,6,6,154,6,6,166,28,6,Favorite,Uniform,105
2335,1,2,5,8,405,26,17,1963,62,24,Favorite,Uniform,187.46
2336,1,1,5,5,259,9,9,1540,22,9,Favorite,Uniform,115
2337,1,1,6,6,118,11,11,32,12,7,Favorite,Uniform,107.41
2338,1,1,9,9,191,15,9,730,6,15,Favorite,Uniform,132.5
2339,1,5,3,9,363,15,15,2043,33,15,Favorite,Uniform,105
2340,1,2,6,7,437,26,26,3036,255,26,Favorite,Uniform,240.03
2341,1,2,2,4,448,24,18,1610,80,17,Favorite,Uniform,236.12
2342,1,3,2,8,396,12,10,2093,59,12,Uniform,Uniform,140
2343,1,2,4,6,417,18,18,759,99,18,Favorite,Uniform,140
2344,1,2,5,6,260,14,14,3854,138,14,Favorite,Uniform,164
2345,1,4,4,10,468,23,16,5492,261,23,Uniform,Uniform,129.75
2346,1,3,2,5,406,12,12,171,29,6,Uniform,Favorite,245
2347,1,1,7,7,122,12,12,1630,52,5,Uniform,Uniform,161.13
2348,1,2,6,8,321,26,19,1670,95,26,Favorite,Uniform,215
2349,1,1,5,5,465,14,14,59,7,3,Favorite,Uniform,333.16
2350,1,1,9,9,295,14,11,210,14,14,Favorite,Uniform,107
2351,1,2,4,4,394,26,19,1574,109,26,Favorite,Uniform,155.02
2352,1,2,5,7,127,8,6,970,72,8,Uniform,Uniform,100
2353,1,2,6,9,366,11,10,544,69,11,Favorite,Uniform,110
2354,1,3,7,10,315,10,10,908,53,10,Favorite,Uniform,112.5
2355,1,5,4,19,379,13,10,497,18,10,Uniform,Uniform,107.48
2356,1,2,4,7,365,15,12,630,95,10,Uniform,Uniform,119.69
2357,1,2,6,8,203,18,14,481,71,18,Uniform,Uniform,145
2358,1,4,2,6,379,35,32,8567,191,30,Favorite,Uniform,404.95
2359,1,4,2,5,466,16,13,490,78,15,Favorite,Uniform,105.49
2360,1,1,6,6,368,10,10,927,75,10,Favorite,Uniform,130.01
2361,1,3,5,9,456,7,8,134,9,6,Favorite,Uniform,169.98
2362,1,3,4,8,392,6,6,445,16,2,Favorite,Uniform,174.99
2363,1,2,5,5,451,12,11,820,44,10,Uniform,Uniform,138.48
2364,1,2,6,8,238,12,11,553,72,12,Favorite,Uniform,139.75
2365,1,2,6,8,113,22,14,504,56,22,Favorite,Uniform,157.5
2366,1,4,5,13,205,13,11,3902,232,11,Favorite,Uniform,133.73
2367,1,1,8,8,324,10,10,955,60,9,Favorite,Uniform,122.99
2368,1,2,4,7,458,25,23,4500,203,24,Favorite,Uniform,199.99
2369,1,2,5,7,443,20,19,2505,174,13,Favorite,Uniform,216.93
2370,1,1,5,5,180,11,11,1670,164,11,Favorite,Uniform,110.01
2371,1,2,3,5,405,16,12,3192,133,16,Favorite,Uniform,114
2372,1,2,4,6,390,18,14,1807,114,18,Favorite,Uniform,142.5
2373,1,1,7,7,427,20,20,885,117,20,Favorite,Uniform,204.25
2374,1,1,6,6,340,22,15,258,65,20,Favorite,Uniform,139.98
2375,1,3,4,13,409,24,13,1676,176,23,Uniform,Uniform,106.25
2376,1,1,5,5,404,25,25,2407,132,25,Favorite,Uniform,295
2377,1,2,5,8,407,15,15,5092,201,14,Favorite,Uniform,142.49
2378,1,2,6,7,329,12,12,1040,100,12,Favorite,Uniform,182.51
2379,1,2,8,13,435,24,16,788,48,24,Favorite,Uniform,146.25
2380,1,4,6,9,193,22,19,1106,145,22,Favorite,Uniform,150
2381,1,4,2,9,439,9,9,1135,96,9,Favorite,Uniform,105
2382,1,3,4,8,417,14,14,3099,211,2,Favorite,Uniform,197.93
2383,1,2,6,8,426,9,8,1102,36,9,Favorite,Uniform,100
2384,1,1,6,6,331,9,9,312,17,6,Favorite,Uniform,120.47
2385,1,3,4,11,339,17,17,66,6,14,Favorite,Uniform,168.66
2386,1,6,5,6,424,12,12,531,82,9,Uniform,Uniform,130.88
2387,1,2,3,6,249,16,16,2910,93,0,Favorite,Uniform,365.28
2388,1,2,3,6,454,25,22,1898,96,17,Favorite,Uniform,248.72
2389,1,2,5,7,371,13,13,687,83,13,Favorite,Uniform,100
2390,1,3,1,8,370,22,22,1630,87,21,Favorite,Uniform,197.99
2391,1,1,7,7,195,7,7,27,7,7,Favorite,Favorite,102.5
2392,1,1,6,6,368,7,7,503,20,7,Favorite,Uniform,107.5
2393,1,2,3,5,431,16,14,2545,258,16,Uniform,Uniform,107.51
2394,1,1,6,6,320,14,14,2124,62,14,Favorite,Uniform,106.5
2395,1,2,5,9,441,18,18,697,60,18,Favorite,Uniform,167.51
2396,1,3,5,11,392,16,16,1593,146,15,Favorite,Uniform,187.49
2397,1,3,6,8,330,15,12,1385,30,9,Favorite,Uniform,163.18
2398,1,2,3,7,369,7,6,536,39,7,Favorite,Uniform,105
2399,1,2,9,9,442,36,30,1716,134,28,Uniform,Uniform,368.9
2400,1,2,8,10,350,11,8,1319,59,11,Uniform,Uniform,105
2401,1,2,5,9,365,10,10,1291,92,10,Favorite,Uniform,129.01
2402,1,1,5,5,343,6,6,287,15,1,Favorite,Uniform,118.93
2403,1,2,6,9,378,14,9,616,63,14,Favorite,Uniform,130
2404,1,2,4,11,395,13,13,741,69,13,Favorite,Uniform,102.5
2405,1,2,3,5,399,17,17,1207,217,17,Favorite,Uniform,151.26
2406,2,2,4,6,421,20,19,8726,446,20,Favorite,Uniform,161.91
2407,1,2,2,4,412,16,17,886,68,9,Favorite,Uniform,284.32
2408,1,1,4,4,430,29,21,2521,284,29,Favorite,Uniform,142.5
2409,1,3,5,10,350,8,8,281,18,6,Favorite,Uniform,100.63
2410,1,3,2,7,187,18,17,919,66,18,Uniform,Uniform,185.02
2411,1,5,8,19,248,11,10,156,17,5,Favorite,Uniform,215
2412,1,2,5,7,260,11,11,806,31,10,Favorite,Uniform,135.21
2413,1,3,5,9,354,11,11,1797,200,7,Favorite,Uniform,139.96
2414,1,3,4,113,171,15,11,1728,41,15,Favorite,Uniform,107.5
2415,1,1,8,8,102,14,14,331,12,14,Favorite,Uniform,160
2416,1,2,6,8,119,15,15,2420,222,15,Favorite,Uniform,170
2417,1,1,5,5,152,20,18,1220,66,20,Favorite,Uniform,205
2418,1,1,6,6,361,11,11,586,57,11,Favorite,Uniform,121
2419,1,2,5,8,282,14,14,1263,26,4,Uniform,Uniform,307.99
2420,1,1,4,4,419,14,14,3677,175,12,Favorite,Uniform,110.49
2421,1,2,3,7,343,9,9,1618,43,7,Favorite,Uniform,142.98
2422,1,1,6,6,380,14,12,1320,51,9,Favorite,Uniform,156.45
2423,1,2,2,7,387,10,10,241,26,10,Favorite,Uniform,110
2424,1,3,4,6,439,20,20,476,97,20,Favorite,Uniform,190
2425,1,2,3,5,414,16,15,207,46,16,Favorite,Uniform,145
2426,1,1,7,7,309,8,8,511,53,2,Favorite,Uniform,101.98
2427,1,1,5,5,343,13,10,783,16,13,Favorite,Uniform,107.5
2428,1,3,6,8,362,26,15,596,98,26,Favorite,Uniform,117.5
2429,1,2,5,6,275,11,11,80,22,10,Favorite,Uniform,144.49
2430,1,2,4,6,414,16,14,4125,81,16,Uniform,Uniform,110
2431,1,1,5,5,256,23,21,2265,107,21,Favorite,Uniform,181.39
2432,1,5,4,12,260,12,12,2136,112,12,Favorite,Uniform,127.5
2433,1,2,4,6,382,37,24,998,93,37,Uniform,Uniform,165
2434,1,4,4,22,433,32,21,3811,304,30,Favorite,Uniform,154.98
2435,1,1,5,5,413,10,7,116,10,6,Uniform,Uniform,106.46
2436,1,3,5,6,222,25,25,1603,177,25,Favorite,Uniform,295
2437,1,1,6,6,318,33,33,1668,77,32,Favorite,Uniform,339.99
2438,1,1,7,7,109,12,11,126,24,9,Uniform,Uniform,130.47
2439,1,2,1,6,471,8,8,6740,160,8,Favorite,Uniform,105
2440,1,1,8,8,357,17,17,307,67,17,Favorite,Uniform,272.5
2441,1,1,7,7,340,13,10,140,30,8,Favorite,Uniform,277.45
2442,1,1,4,4,366,19,14,1479,43,19,Uniform,Uniform,102.5
2443,1,2,6,8,400,12,12,4519,159,9,Favorite,Uniform,135.96
2444,1,4,1,5,287,12,10,241,46,10,Favorite,Uniform,157.98
2445,1,3,10,14,327,21,21,569,61,21,Favorite,Uniform,263.75
2446,1,4,4,10,381,14,14,15,6,14,Favorite,Uniform,100
2447,1,2,6,9,344,10,10,419,14,2,Favorite,Uniform,150.67
2448,1,3,6,10,466,16,16,2818,234,16,Favorite,Uniform,165
2449,1,1,5,5,301,10,10,368,18,10,Favorite,Uniform,105
2450,1,1,7,7,161,9,9,1227,58,8,Favorite,Uniform,104.99
2451,1,3,5,10,410,23,19,3690,30,23,Favorite,Uniform,132.5
2452,1,4,5,9,222,12,12,389,16,12,Favorite,Uniform,127.5
2453,1,1,5,5,361,10,10,918,34,10,Favorite,Uniform,135
2454,1,5,5,14,343,16,14,276,43,16,Uniform,Uniform,157.5
2455,1,3,4,22,280,27,21,4316,205,27,Favorite,Uniform,214.5
2456,1,1,5,5,441,33,30,453,82,33,Favorite,Uniform,297.53
2457,1,3,4,7,289,13,12,312,66,3,Favorite,Uniform,257.51
2458,1,2,4,5,395,16,14,678,167,16,Favorite,Uniform,162.5
2459,1,4,3,7,433,31,27,2303,142,31,Uniform,Uniform,140.08
2460,1,2,6,6,461,15,12,4359,192,15,Favorite,Uniform,107.5
2461,1,2,4,7,366,7,7,112,12,7,Favorite,Favorite,117.5
2462,1,1,6,6,462,10,10,1698,31,10,Favorite,Uniform,134.5
2463,1,2,4,6,372,28,20,1263,182,25,Favorite,Uniform,198.66
2464,2,4,3,5,450,15,15,5508,111,15,Favorite,Uniform,172.12
2465,1,3,3,9,401,17,15,3740,120,17,Uniform,Uniform,155
2466,1,2,4,5,409,14,13,1731,72,14,Favorite,Uniform,157.5
2467,2,4,4,11,450,22,15,1548,94,22,Favorite,Uniform,123.93
2468,1,2,5,7,216,19,19,8987,273,19,Favorite,Uniform,237.5
2469,1,2,4,7,439,19,15,1917,206,17,Uniform,Uniform,160.48
2470,1,3,5,12,461,15,15,3874,156,15,Favorite,Uniform,150
2471,1,2,4,8,128,15,15,211,39,15,Favorite,Uniform,145
2472,1,1,6,6,334,12,12,51,10,1,Favorite,Uniform,215.83
2473,1,2,2,5,458,21,18,1432,159,21,Favorite,Uniform,217.5
2474,1,3,5,22,362,28,20,2742,219,28,Favorite,Uniform,136.27
2475,1,2,3,7,190,12,11,1261,70,6,Uniform,Uniform,235.48
2476,1,1,6,6,366,17,16,3282,72,17,Favorite,Uniform,132.5
2477,1,1,9,9,126,10,10,971,46,10,Favorite,Uniform,120
2478,1,4,2,10,377,10,9,43,7,10,Favorite,Uniform,105
2479,1,2,3,5,432,10,9,777,36,7,Favorite,Uniform,119.98
2480,1,4,6,14,194,13,10,308,27,11,Favorite,Uniform,110.64
2481,1,1,7,7,418,29,28,2082,117,29,Favorite,Uniform,358.75
2482,1,2,5,6,321,13,11,789,74,13,Uniform,Uniform,145
2483,1,3,6,10,341,12,12,641,64,10,Favorite,Uniform,107.98
2484,1,1,4,4,392,6,6,68,17,5,Favorite,Uniform,204.99
2485,1,1,5,5,376,22,14,527,54,19,Favorite,Uniform,105.21
2486,1,2,6,10,420,23,18,1212,81,23,Uniform,Uniform,198.5
2487,1,2,5,7,433,53,41,3915,395,53,Favorite,Uniform,427.52
2488,1,3,8,13,454,13,10,409,46,11,Favorite,Favorite,114.39
2489,1,8,5,11,403,40,45,2916,276,29,Favorite,Uniform,770.95
2490,1,3,6,8,308,14,14,236,13,14,Favorite,Uniform,124.5
2491,1,1,8,8,210,16,16,392,67,15,Favorite,Uniform,149.25
2492,1,4,1,7,130,11,12,0,0,6,Favorite,NONE,120.26
2493,1,2,5,6,353,3,3,412,12,1,Favorite,Uniform,134.98
2494,1,2,4,7,418,22,24,2089,172,20,Favorite,Uniform,229.96
2495,1,2,5,6,215,12,10,2300,188,12,Favorite,Uniform,140
2496,1,1,5,5,240,32,20,786,51,32,Uniform,Uniform,175
2497,1,2,5,8,336,17,17,5035,163,17,Favorite,Uniform,170
2498,1,1,8,8,384,10,8,1080,26,10,Favorite,Uniform,106.5
2499,1,1,7,7,206,8,8,431,26,8,Favorite,Uniform,107.5
2500,1,1,6,6,189,18,18,2605,133,17,Favorite,Uniform,208.74
2501,1,2,3,5,365,8,8,741,51,8,Favorite,Uniform,102.5
2502,1,2,4,7,461,12,12,563,86,12,Favorite,Uniform,110
2503,1,2,5,7,350,19,19,4085,205,19,Favorite,Uniform,106.27
2504,1,3,6,9,279,21,20,430,74,21,Favorite,Uniform,225
2505,1,1,8,8,381,8,8,495,52,8,Favorite,Uniform,102.5
2506,1,2,5,6,303,13,13,430,61,12,Favorite,Uniform,147.48
2507,1,4,3,5,167,13,13,1579,74,13,Favorite,Uniform,140
2508,1,2,8,8,349,21,19,1999,135,21,Favorite,Uniform,190
2509,1,2,7,8,447,20,13,374,61,20,Uniform,Uniform,110
2510,1,1,4,4,208,16,16,955,41,16,Favorite,Uniform,125
2511,1,2,4,7,398,18,14,2877,113,16,Uniform,Uniform,143.47
2512,1,2,3,6,362,6,6,352,37,0,Favorite,Uniform,187.97
2513,1,2,6,7,302,9,9,914,55,9,Favorite,Uniform,102.5
2514,1,2,4,6,104,10,9,633,57,10,Uniform,Uniform,100.01
2515,1,4,3,9,420,11,10,3749,184,10,Favorite,Uniform,143.24
2516,1,2,2,5,309,16,16,150,36,0,Favorite,Uniform,166.77
2517,1,2,3,5,362,8,8,0,0,1,Favorite,NONE,182.06
2518,1,1,5,5,368,12,10,369,53,12,Favorite,Uniform,138
2519,1,3,3,7,462,25,22,4201,201,25,Favorite,Uniform,163.28
2520,1,2,4,6,443,18,18,2488,175,18,Favorite,Uniform,142.5
2521,1,3,6,12,246,11,11,1053,119,11,Favorite,Uniform,100
2522,1,2,5,7,463,17,17,6378,238,17,Favorite,Uniform,139.25
2523,1,2,4,5,397,17,17,5932,84,17,Favorite,Uniform,155
2524,1,1,7,7,371,19,19,624,73,15,Favorite,Uniform,282.95
2525,1,1,6,6,383,27,24,846,128,27,Uniform,Uniform,195.01
2526,1,1,4,4,234,19,19,321,37,19,Favorite,Uniform,145.5
2527,1,3,4,9,457,46,46,1628,205,39,Favorite,Uniform,458.41
2528,1,1,6,6,255,7,7,284,48,2,Favorite,Favorite,176.7
2529,1,2,3,5,355,15,15,385,40,9,Favorite,Uniform,255
2530,1,2,7,9,444,17,17,6521,272,17,Favorite,Uniform,132.5
2531,1,2,4,5,387,20,20,10169,435,20,Favorite,Uniform,187.5
